Thread ID,Comment
Ugxb4I4vSNQROojTU6h4AaABAg,"I&#39;m glad I got the 4 and didn&#39;t wait on the 5 , seems like idea stagnation"
Ugx2WQA1q_bv9R_j00p4AaABAg,That phone is more than my tower and for what? A second screen?
Ugy4Id6yeATqO7wMb694AaABAg,😂
UgzU-vss2FhLySCcIIt4AaABAg,😳
UgxregxJFnrNl4IEHNV4AaABAg,❤
Ugyo23icCj_lbODuNQd4AaABAg,Samsung just has the best foldables rn. Would be stupid to show their cards when they dont have to
UgwXju41eBZArg1BM9J4AaABAg,I&#39;ll pass If they had a bigger screen In the front And the s pen Built into the phone And removable storage I would buy again
Ugx5qGRIFRbPf2qAznZ4AaABAg,Most “S” style update from Samsung ever…
UgzALiDrjXv_wjnqfFF4AaABAg,Here&#39;s my annual &quot;let&#39;s binge-watch videos of a phone I&#39;ll most likely upgrade to but always have a moment of indecisiveness during pre-order&quot;. Let the videos begin 🤣
Ugxowf-zTWnIkKticWN4AaABAg,Boooooring
UgzKyfEFPyMFZZwTG5R4AaABAg,The Samsung S 9 Tablet look incredibly impressive👌. Two thumps up for the S 9 tablet! 😎💯💪🏾✊🏾
UgwKLzOGGlCvr8OL98l4AaABAg,How long till apple gets in on the folding game.
Ugy6TH1zRZrBSkYRCI94AaABAg,"The Flip and every other foldable phone like it are so dumb. Like why would you use it? Even this &quot;big&quot; outer screen is too damn small, when folded it&#39;s a very thick phone. When you unfold it it&#39;s very tall, taller even than an iPhone Pro Max. It&#39;s compromise after compromise with a flip phone for a lot of money. The crease sucks even and especially after using it for an extended period of time. Most of the time you are going to unfold it for the majority of tasks you do and it&#39;s not an easy one hand operation. The Fold I can somewhat understand because unfolded it&#39;s like a smaller tablet. I&#39;ve used both and sold both."
UgyKjAj2A4r5JEYk7tp4AaABAg,"Hey Marques! I think It&#39;s quite interesting that you had complaints about the hotdog style front display on the fold, but yeah the keyboard is difficult to work with to say the least. I find myself using those swipe gestures a lot more then I did on any other phone that supported it. Now, I wonder this: You say Samsung has &#39;settled,&#39; and I do agree, do you think maybe we will see a new phone from Samsung next year? We saw some tech demos from Samsung in the folding department; rolling phones, tri-folds, and so much more! It makes me curious as to what is next, I feel like a unremarkable year from Samsung is usually telling of a hit next year. Although maybe I&#39;m a bit misguided on that. I can&#39;t help but think that resources were spent elsewhere, solidifying the form factor of the two current folding phones in order to create a potential third?"
UgzMqmhVPqrlxBbGbKt4AaABAg,"Nah, foldables are not for me. I hate them. I stick to  my new SG23 Ultra."
UgzlYBQAKGQ3ievtYYV4AaABAg,"Whooa <a href=""https://www.youtube.com/watch?v=Eo-oFWyxdUo&amp;t=5m48s"">5:48</a> the Mega 😂 maan I remember working at best buy mobile when this came out and thinking, &quot;why is this so big?&quot; <br><br>Now here I am considering an S23 Ultra 😂"
Ugyc6z5B4-Aq48wVAZl4AaABAg,Imagine a product that Samsung has called revolutionary have to copy internet iPhone Folding phone  mockups or consumer wants to survive. This is not your IPhone equivalent Samsung this is not revolutionary give up. The only saving grace is the Zflip is 1k and they have good offers sometimes.
UgzDsXw0KhPuh-WbxhB4AaABAg,Meanwhile I’m waiting for the sidekick to come back! That was a good time. Lol
Ugz-ckh2EO0LuGy-yul4AaABAg,"I don&#39;t think phones can be upgraded every year, they&#39;ve already reached the max specs available today."
UgwHAz9xDp9vc7FUYZB4AaABAg,"Personally, I really like the idea of a folding phone, as I think my iPad is more comfortable to type on than my phone is two-handed but my iPad doesn’t fit in my pocket and cannot be used one-handed pretty much at all, so a device that fits pockets, can be comfortably used with one hand, and can be comfortably used with two hands, would be <b>perfect</b> for me.<br><br>I’d be willing to put up with the high price. I’d be willing to put up with the lower specs than flagship non-folds. I’d be willing to put up with the hassle of switching from IOS and relearning the OS/losing certain Apple exclusive features I like. But not all three of those things at once.<br><br>Two of them, I’d seriously consider getting a fold. One of them, 100% I’d get a fold. But all three of those issues, while they still remain a thing? No way I’m buying one."
UgztPh6TJ07mpAI8xsZ4AaABAg,"Always good content, thumbs up. But, didnt the formats flips vs folds come with the wrong visuals @ 5.06min? We swapped the flips for folds, according to what Samsung calls flips and folds at least 😇 But thanks for good content 👍"
UgxZPKCzo0SBo-e4mm54AaABAg,"Same o same o ,nothing new"
UgwlZfMDMjw0uBsPw1N4AaABAg,the fold 4 might be a sweet deal now ngl
UgxGieXBUJu188w6hAd4AaABAg,"I believe Michael Fisher is going to end up using his Razr+ over the Flip5 as his weekend daily driver. Has a year-old chip but rounded sides and looks better. And Motorola figured it out years ago how to do a cover display on a flip. Mike is also a bigger fanboy for Motorola than Samsung.<br><br>Pixel Fold vs. Fold5 is a little trickier. Adam Matlock returned his PF and then bought it again. He needs stylus support, so Fold5 is likely his daily driver. Snap 8 Gen 2 is more of a massive upgrade from Tensor 2 than from 8+ Gen 1. But PF still has the superior cover display although a bit too wide like the Razr 2022 at 80 mm. <br><br>As I predicted, I think Mike will use Razr+ and Pixel Fold for this year but I&#39;m still 50-50 if he goes Fold5 being how weak and inefficient that Tensor 2 chip is. Fold5 is more like a Fold4S. The big upgrade probably happens next year. Already 4 gens of the Folds that&#39;s more of the same.<br><br>I&#39;m still rocking my Flip3. Yeah, I know battery life isn&#39;t great but I&#39;m fine with it. Did Samsung folds seem to peak in 2021? The 2022 ones only brought slightly better battery life thanks to 8+ Gen 1. It doesn&#39;t look like Samsung is even trying anymore. <br><br>I&#39;m not sure foldables will ever catch on. I believe it will remain niche for the next 5 years and for something for techtubers to talk about. It&#39;s just not catching on with people due to fragility concerns and outrageous prices. <br><br>I&#39;m actually currently using an iPhone SE 2022 as my daily driver. I need to because my Dasher app will make a sound when I receive an order to deliver. My three Android devices won&#39;t make a sound and then I lose the schedule if my break time expires over 35 minutes.<br><br>I don&#39;t mind using a boring slab again and the SE3 is nice to hold and I prefer Touch ID. Don&#39;t care if it looks like an iPhone 6 through 8. So my Flip3 and Razr 5G are usually left at home. More of my Flip3 since the Razr 5G has double storage and fits like 13 of my favorite TV shows. <br><br>My SE3 has a case with a kickstand. I can see more from a 4.7&quot; in landscape than watching videos from a 2.7&quot; cover display my Razr 5G has or if my Flip3 is set in Flex mode. I still use three other Androids daily and I still prefer Android much more than iOS. But Dasher app keeps me on iOS.<br><br>Maybe foldables are just a gimmick? Think about it. You&#39;re basically carrying a heavier and pricier phone and then you might not open it up as often. I&#39;m not a tablet user, so I don&#39;t care for big screens over 7&quot;. I owned iPads and rarely ever used them. I like compact and portability.<br><br>We got the Razr+ which acts like a compact phone. Is it really? It&#39;s still fairly heavy and thick. At least 50 g more than an iPhone 4S. It&#39;s tall when opened. Nowhere as compact, thin, narrow, and light as the iPhone SE 2016 or Xperia Compacts from yesteryear.<br><br>Then people are loving the outer display of the Pixel Fold because it&#39;s wider and shorter. Easier to type on. So they don&#39;t open the phone as much. Doesn&#39;t that defeat the purpose owning it then? You&#39;re owning a Nexus 5 stacked together. Same height but thicker, wider, and doubled weight.<br><br>I know MKBHD has never fallen in love with foldables. What&#39;s really their purpose other than propping it up without a need of a kickstand? What significant upgrade in features do they bring that a slab can&#39;t do other than they can fold? It&#39;s just a different form factor but what practical thing are they really bringing? <br><br>I was recently using my Xiaomi Mi 3 last weekend. I hadn&#39;t turned it on since Christmas 2021 to use the FM radio to listen to Christmas music. Holy shit, it still had battery life at over 60%! That&#39;s not charging it for nearly 20 months. And it still works decently from a phone I&#39;ve owned for 9 years. That&#39;s reliable. I was watching Ash from C4ETech talking about the Mi 3 in 2014 for nostalgia. <br><br>I also started using a modded PSP 2001 model my brother gave me. It still works great! I&#39;m using devices from 10-15 ago and they&#39;re still working great. It got me thinking of getting older phones and such. When phones were smaller, had headphone jack, had expandable storage, and sometimes removable battery which the PSP has. My modded Vita&#39;s battery health I got in 2017 is still over 92%. <br><br>I think smartphones peaked between 2014-2018. A lot of the stuff we are seeing the last 5 years are more of the same with the exception of the foldables, Duos, and LG Wing. You can own a phone from 2018 and it will still work beautifully if the battery hasn&#39;t degraded badly from it. My Pixel 3 still takes great pix.<br><br>What we&#39;re really seeing from phones whether they fold or not is more of the same. The most exciting industry within the next 5 years could be AR glasses. Michael Fisher can finally become Iron Man talking to his own JARVIS while looking cool doing it. <br><br>AR glasses will be more useful than smart watches. You can even leave your smartphone more at home and try to live the retro life from the 1980s and 1990s without social media&#39;s echo chamber frying your brain and ruining your vision from worthless opinions like if Margot Robbie being just &quot;mid&quot; on Twitter or X, whatever the hell they call it now."
UgwYEbogMIXNXRb0bRB4AaABAg,i&#39;m just ready to go back to smaller phones. i have small fricken hands man. these phones just keep getting bigger. tried the moto razr 2023 and just couldn&#39;t do it it was weird and awkward just felt lik it was going to break it.
UgygXwbeT8y91XFcTYN4AaABAg,"Wait... Apple never changes in years, phone do and look exactly the same. You could have the 11 or the 14 and they are pretty much identical.<br><br>Samsung have a great phone last year but which did need work, they make the improvements which every review channel cried out for and now they&#39;re settling? 😂"
Ugwpn8PxNnYilMfdBkN4AaABAg,"Fold 6 is gonna have a slot for the S pen. In fact, they&#39;ve made/found a space already in Fold 5 but leaving it until next year for something to be hyped about. Wanna bet? Don&#39;t believe me? Come back to this video and find my comment next year."
UgxT7udgEbkFGbxWs0N4AaABAg,"The new Flip&#39;s cover screen &quot;notch&quot; gives strong vibes of the first Fold&#39;s inner screen notch. Back to the roots, 4 years later."
Ugykw81w9l1YIuZYxR54AaABAg,Samsung has gone the Apple way. There becoming boring and only do tweaks on there new phones. They use to be cutting edge.
UgwLkFDGl73juNSS0vx4AaABAg,Nothing should have screens like this on the back of their phones rather than the gimmicky Glyph. This is much useful than those cringy LEDs
UgyBEXf6xcaK84wD6oN4AaABAg,"Personally, I am still on the fence about getting a foldable as my daily driver which is why I have a S23U. I feel like the reason for the lack of any feature upgrades on most part is because Samsung finally has competition on the foldables globally from the likes of Motorola, Oppo, Google etc., the Fold5 and Flip5&#39;s hinge improvement is a direct response to those competition. They are being reactive rather than proactive in their approach to product development and are going from being the innovator to follower."
Ugxv3UG2BoeUoRmBFvp4AaABAg,"honnestly i would have waited for this thing if it had any rumers on the s pen in it, as I want a foldable in its factor, but the s21 ultra taught me that I want my pen in it because I always find myself wanting to use it, but at the same time I&#39;m fine with the s23 ultra I have now, I have the note back it just came branded as an S Ultra instead, now for a foldable that&#39;s branded note to take the folds place as innovative flagship with a literal mini pocket notebook size (you know those that are slightly taller and wider then a pasport but also hardcover) and we would have the next lineup"
UgwiEM-xKWcI_DZn_814AaABAg,"Samsung Z fold is just too narrow for me. Otherwise, a great phone-tablet."
UgwRdDOqyIJONuI-zAB4AaABAg,Is same thing outer display is suck .. better buy other brand
UgyNhyjl5IinN6X2evd4AaABAg,"From the Fold 4 reviews, it was not worth upgrading from the Fold 3. Would that still hold true with the Fold 5 since there are so few upgrades?"
Ugy1Jm-UQov81FD2uTh4AaABAg,This is soooo sad. Why would you release fold 5 with no upgrades? I was hoping for screen upgrade. If they went for a little bit wider screen this time. I wouldve switched from s23 ultra to fold 5 right away. Not this year i guess.
UgzXfWuV1C-_4AKgO4F4AaABAg,"For anyone buying the watch 6, they have removed the titanium and reverted back to stainless steel. Sure its cheaper and we get the rotating bezel back, but having premium materials is also a nice addition."
UgzlUXjYL4JGys7bEcd4AaABAg,"I like the inner big screen aspect ratio. If you make a passport shaped phone, you can&#39;t have that aspect ratio."
Ugw3u5vm8xI2UXb76Mp4AaABAg,"That face at <a href=""https://www.youtube.com/watch?v=Eo-oFWyxdUo&amp;t=7m05s"">7:05</a>"
UgyidqEDTvW60aXpHLV4AaABAg,Samsung needs to step it up in the fold game making them wider and especially with the cameras on them
UgyX_uKOTJTiy2_GaCx4AaABAg,I have the fold4 wouldn&#39;t mind it being a tad shorter and wider with spen slot better speakers 4k inner screen 20mp front camera and upgraded back camera
Ugy9HwD9KpJy4iLJ7914AaABAg,So you can’t use the outer screen on the flip like the Razr?…wow sammy you missed out for me.
Ugwv4y2VWyMp6uNdY_l4AaABAg,All these features they have for the new Samsung they can just update for the old Samsung it&#39;s not like the Snapdragon gen 1 is out of date or anything😅
Ugx_4vUXynomUDtkLv14AaABAg,"WAAAAAIIIIIITTTTTTT YOU CAN&#39;T BLOW PAST THE FACT THE ARE FINALLY FLAT! That and the outside screen were the two biggest complaints now it&#39;s exactly what everyone wanted and it&#39;s too little too late lol, can&#39;t please anybody anymore haha."
